CustomerKey,churn_probability
20059,0.9227717338475867
24669,0.9227234025322674
22640,0.9226341334738161
20036,0.922547402907933
21036,0.9224680425833952
21044,0.9224405846620519
17770,0.9223947810025438
19102,0.9222681887864493
17647,0.922263040953083
24433,0.9221472464091389
13377,0.9221407280941086
11607,0.9221270822859474
27760,0.9220011005558286
14381,0.9218513914145473
11464,0.9217571554314508
28712,0.9217435230941495
14945,0.9216411167960219
26977,0.9215685531974458
25305,0.9215684018296133
16192,0.9215678601507072
19680,0.9214197137785833
20163,0.9212910451501921
19471,0.9212866126573301
27839,0.9212720761891252
20044,0.9211244883207457
24710,0.9210570919708692
20346,0.9210385686278799
19386,0.9208218412848588
11761,0.9207594376140641
18699,0.920755587768089
24050,0.9206312142555405
21027,0.920617399023005
14565,0.9205323983727859
14394,0.9204815975420115
20998,0.9204752569678466
23920,0.9203364326289815
14355,0.9203316418934244
14590,0.9202802993077535
25730,0.9202646366159897
17069,0.9202534788495933
14613,0.920223692484109
20061,0.9202193141165106
11002,0.920129577847785
17025,0.9200436324548505
29004,0.9199514894997508
17308,0.9199064201708865
14428,0.9199020523374508
19891,0.9198991453186686
25382,0.9197800943529872
16427,0.9197499568948199
17389,0.9197169731038142
25370,0.9197105639085001
20720,0.9197071691346942
25085,0.919575211444118
11075,0.9195076697083755
17644,0.9195043709958228
26656,0.9194527781105938
19160,0.9194357266848071
25593,0.9194296860481695
16394,0.9194101236401581
29318,0.9193344801216353
21326,0.919329309864216
25281,0.9193159265554974
19986,0.919237808412702
24084,0.9191936299763127
25702,0.9191932259761559
16764,0.9191175520511699
16793,0.9191092168453818
20834,0.9191003205750836
29204,0.9190822888945905
11611,0.9190086338415607
14559,0.9189825687771858
28880,0.9189166427446237
20296,0.9189150061635415
23780,0.9188501993877253
23983,0.9187982082878675
21909,0.9187581220813302
25387,0.9187340304169108
17064,0.9186889072242678
16798,0.9186604641715947
22631,0.9186438749890349
19381,0.9186284330911868
18557,0.9185950824957819
22072,0.9185372540221264
25390,0.9185296034836065
14596,0.9183857286110424
16803,0.9183744010758901
16311,0.9183503238180698
20295,0.9182604849706544
20869,0.9181782025666967
23774,0.9180371437221141
18936,0.9179080104124963
28662,0.9177464945136622
12114,0.9177035232872257
20476,0.9176728015317428
19745,0.9175826431028318
16570,0.9174962788771679
19892,0.9174331606719494
18549,0.9174172267033737
26614,0.917386479237248
26884,0.9173690641296834
26936,0.9173356263848491
11593,0.9172557852366842
22693,0.9171616996372849
14106,0.917143648026725
17789,0.9170396741039512
20171,0.9170045033339422
28483,0.9169941428095642
13590,0.9169346504369731
20145,0.9169124898055996
17761,0.9168878366188384
28580,0.9168852965767254
26658,0.9168822136844866
17648,0.9167940632195193
14602,0.9167782333079534
22401,0.9167125872147984
16921,0.9166184947374738
25745,0.9165952125740079
25756,0.91658632573691
28377,0.9165326236467749
26011,0.9164085865687328
22302,0.9163761565120998
14400,0.9162185467635193
16415,0.9161444064576844
27128,0.9161339024960755
26987,0.9160709203468981
11160,0.9160682287890979
25148,0.9160613518479822
21600,0.9160330546487983
22581,0.9160260840280365
20722,0.9159888876133565
20377,0.9158902908880663
16977,0.9158234158329461
18570,0.915773415444049
26963,0.9156583794872937
19428,0.9156021768176117
14572,0.915559726153991
19225,0.9155306046759688
14584,0.9154945206613148
11513,0.9154667623590789
27126,0.9154633959906087
28479,0.9154365098577457
18621,0.9154271541987665
25381,0.9153568073811876
17773,0.9152972999086965
19532,0.9152729731266943
28731,0.9151894004608618
24026,0.9151702960002165
19538,0.9151263593408939
26307,0.9151033851222838
24061,0.9149729961904027
19820,0.9149572442772931
25943,0.9149196081324612
25098,0.9148626700690604
11816,0.9148286406415636
25462,0.9147922813358486
19432,0.9147740461721524
28735,0.914765241505751
19526,0.914699236546355
28869,0.9146638852602575
29473,0.9146236333417068
14379,0.9145789512444814
18580,0.9145114777977444
19781,0.9144507970348527
20073,0.9144422280238657
28854,0.914342957902797
16949,0.9143396921486072
19435,0.914324294363604
15886,0.9142893714289327
17045,0.9141308260813412
20856,0.9141094907368094
15028,0.9140947577511706
15763,0.9139880351079235
25389,0.9139701598951775
19865,0.913960965595548
25097,0.913920898665749
25420,0.9139111455491917
17120,0.9138631759818326
22630,0.9138558686843811
20006,0.9137220161820351
16952,0.9136713501673248
11260,0.9136485210020937
20072,0.9135723130748384
19670,0.9135589950830055
20118,0.9135450471483489
13719,0.9135399809059747
20880,0.913522796271923
19479,0.9134561713988036
26985,0.9134199598942696
20320,0.9133589536521087
22411,0.9133353518048525
23324,0.9132902240909425
25099,0.913171804925875
19405,0.9131256107333785
24114,0.9131206400791969
14939,0.9131187626656185
19409,0.9129981780667052
22671,0.9129910409268525
14380,0.9129866035118975
23759,0.9129420396464251
20321,0.9128753684068243
29477,0.9127800668440708
20162,0.9127183399752556
21327,0.9126999768684465
24436,0.9126182522811768
28482,0.9125107917012142
15029,0.91239866522906
19775,0.9123475096501346
24386,0.9122440988738912
20319,0.9122423964046461
12612,0.9121990250727829
14089,0.9121847026803475
19533,0.912143923002552
23939,0.9121164385973226
26510,0.9121070701579019
11158,0.9120950083862338
27167,0.9120621632438769
25392,0.9120225259262191
11382,0.9119658878379713
25395,0.9118543593342143
20666,0.9118502133009436
19984,0.9118257634967719
21031,0.9117572681163981
20372,0.9117505655472026
15953,0.9117067157411148
14520,0.9116427392124624
11955,0.9115776193948876
25732,0.9115716370333226
19407,0.9115421577227921
19981,0.9114811093208389
21034,0.9114487854242005
25974,0.9114301018612029
11647,0.9113512519124466
25306,0.9113247212907569
22407,0.9112042849891456
13148,0.9111727275182823
19867,0.9111234784148577
19336,0.9110772022381866
18957,0.9110415808131765
19701,0.910925206424247
16878,0.9108502588789206
21040,0.9108231656676702
15885,0.9106808502570912
16955,0.9105277958710223
14342,0.9105167921413425
13540,0.9104208281396174
23760,0.9103702249465129
28484,0.910356788749555
19537,0.9103050712426213
16784,0.9102928814385413
24275,0.910289664610434
16895,0.9102735986958896
16956,0.9101454515673024
12193,0.9101431960462986
28723,0.9100957698336719
27129,0.9100844303631007
19535,0.9100818715302295
21309,0.9100576763401865
25402,0.9100404581803837
14577,0.9100213047069361
17028,0.9099460401227356
24090,0.9099312434541649
25394,0.909930759204383
12327,0.909925342807967
19434,0.9099174968273228
20001,0.9098956483274445
13871,0.9098923179214232
14452,0.909864407381891
19408,0.9098604871813271
20195,0.9098373981314097
23209,0.9097860678775608
15882,0.9096460539342998
19480,0.9095268808147334
18706,0.9094205960297289
26331,0.909359671580237
19207,0.9093311140876249
14385,0.9092726583656343
17386,0.9092621424289548
11062,0.9092482944240106
27877,0.9092370615141568
19681,0.9090769145879317
25339,0.9089041600478758
19671,0.9088907284688434
12122,0.9088878832511219
14362,0.9088600979878175
12080,0.9087833412823296
28327,0.9086640624860906
28846,0.9086490236650194
19562,0.9086054198483845
25421,0.908442726203884
20108,0.9083769245290207
19194,0.9083214476619893
22408,0.9083165133467975
20109,0.9082274471288305
26607,0.9081040236569793
12461,0.9080964261668568
19683,0.9080905322603393
24201,0.9080885717741697
20456,0.9080383542787754
11403,0.9080274372349906
11818,0.9080233638121632
13084,0.9077616746621212
19875,0.9077504757391118
21673,0.9077389860807924
26224,0.9076741238195943
17567,0.9076560420742624
19493,0.9076545939955634
16887,0.9076055223902295
11145,0.907595905892181
25203,0.9075885070605704
28481,0.9075729514277406
20175,0.9074858327354263
24670,0.9074675816977177
20912,0.9074390329011217
20434,0.907418903467043
20667,0.9073236870094501
17121,0.9073045552425549
12143,0.9072516322610519
18698,0.9072424484180828
26988,0.9072229160154348
20437,0.9072156475240805
19499,0.9071943589760837
22607,0.9071754747962802
17046,0.9071319861344873
14334,0.9071182355145228
18209,0.9071081940049414
17564,0.9071019686472213
21313,0.9070994682049833
12599,0.9070334800446194
14426,0.9069933036018714
21092,0.9069722283906784
24101,0.9069385881981638
29432,0.9069217530860494
14580,0.9069034650254508
27821,0.9068599264611334
20808,0.9068183712410595
26311,0.9068165968564744
25368,0.9067534885779089
19173,0.9066153170575011
24210,0.9066129785297613
24048,0.9065572326997889
20304,0.9065513113856061
25366,0.9065494500939548
26974,0.9065481614884405
26945,0.906499698641686
28673,0.9064454207932888
15155,0.9064341939696059
19401,0.9064004248352228
25757,0.9063235204769917
22402,0.9063098071851856
20039,0.9062747646135271
19531,0.9062303538245023
19795,0.9062187547684815
25161,0.9062163615014266
23924,0.9061976096090587
19690,0.90611022773658
24157,0.906108890958616
17514,0.9060614707366442
25403,0.9059864731574605
25720,0.9059713211268157
19534,0.9059499483183002
11336,0.9059473511848447
14382,0.9059246558078458
19116,0.9058808468494235
28747,0.9058295663674494
27908,0.9058178688800879
25618,0.9057962066486549
18272,0.9057847746536513
17717,0.9057346679194835
14775,0.9056671513680045
21130,0.9056583918251766
25048,0.9056153138386717
21071,0.9055732532436804
27143,0.9055618837248175
17548,0.9055298559782612
22054,0.9055273257709793
17827,0.9054910491159639
25199,0.9054401273927198
16701,0.9054363238086005
20245,0.9054219082907613
15561,0.9054184504977159
21020,0.9054145185570334
14378,0.9053784277971901
24136,0.9053738035514688
17566,0.9052124304112217
26976,0.9051514493929552
13559,0.905132386903564
20339,0.9051015548434318
27902,0.9050095843123936
13249,0.9049437717400416
28369,0.9049401325638927
23323,0.9049316248450481
23926,0.9048669447546974
22627,0.904776844396149
22571,0.9047708114623424
17750,0.9047612175711799
19529,0.9047507919223334
11705,0.9047484940083202
26961,0.9046785816213943
19502,0.9046726390925801
21679,0.9046506497891319
15892,0.9046472183552292
16925,0.9046139881611672
29111,0.9046042675519261
11522,0.9045821698623402
17012,0.904540829684732
24135,0.9044683162366896
27811,0.9043733508930522
21067,0.9043562546261187
13873,0.9043326974478458
14386,0.9042688699725583
18490,0.9041637027479221
19615,0.9041427863702628
19172,0.9039700784288808
27795,0.903945657495771
19743,0.9038768904850015
24434,0.9038761093791161
21652,0.9038504854025388
20009,0.9038209055356341
11746,0.9037668345740699
19395,0.9037356195847766
14110,0.9037167438429157
18293,0.9036726674076228
22656,0.9036656738248063
16132,0.9035941105834892
17167,0.9035457893088972
23105,0.9035437047044247
12390,0.9035306730530217
17790,0.903502614287854
19527,0.9034077260639263
26058,0.90340343818878
16098,0.9033482010684003
12086,0.9033077555680836
23320,0.9032371877016534
13069,0.9031963861244551
20851,0.903187913567847
25743,0.9031734900647239
16924,0.9031564972816466
21093,0.9031070895819837
16897,0.9031008970402379
22717,0.9030894174093118
22481,0.9030830480601412
17769,0.9029669327147871
22598,0.9029563491506871
20671,0.9029322696008218
12462,0.9029076143489279
19724,0.9027506300182425
18483,0.9027486001432531
17565,0.9027299853437231
25734,0.9027292455724246
19555,0.9027138378846306
13343,0.9026655825247076
22438,0.9026478104473852
14108,0.9026325083193427
23904,0.9025920756360292
27774,0.9025674847846119
14239,0.902531662005525
24492,0.9025028654323737
27777,0.9024800406667374
26399,0.9024161334744676
14298,0.9023700825887365
20664,0.9023413156744449
19704,0.9023267382041062
16890,0.9023203229996003
19563,0.9022877462869007
20024,0.902286442413565
26964,0.9022780544524813
11798,0.9022738901409714
28497,0.9022508574725459
21671,0.9022370238230516
15085,0.9022251688161034
26774,0.9022086585300385
22399,0.9021832855095971
17762,0.9021595347711086
21379,0.9020837034835492
19993,0.9020350597283942
26306,0.9020317118665935
19406,0.9020021990571385
16696,0.9019896168819342
21059,0.9019551654155195
17279,0.9019256295632126
29468,0.9018788769668952
24437,0.9018639050930146
17128,0.901840456545428
20672,0.9018298514441452
28828,0.9018208324967462
11601,0.901804589666756
26873,0.9017824625630101
14601,0.9017305850982731
16886,0.9017242606973711
24341,0.901706399917393
20872,0.9017055507384301
25288,0.9016743443063808
25674,0.9016649328737512
23923,0.9016076151714504
24089,0.9015556042224504
22580,0.9015489193185076
16373,0.9015457839258403
11406,0.9015284758699831
19459,0.9015102299855988
19687,0.9014733027037519
28847,0.9013936171546698
23765,0.9013712493360242
18302,0.9013654998659202
29138,0.9012911242497997
17129,0.9012583983991742
11455,0.9012250223144511
27880,0.901221465525688
25388,0.9011883796996659
19402,0.9011565455616042
15558,0.9011542423107135
11144,0.9011186128513342
22233,0.9010706332108162
22573,0.9010239486869233
19427,0.9009421110580277
18722,0.9009238753381331
27005,0.9009039840874902
24779,0.900903048948883
20997,0.9007989728855108
19113,0.9007711248915281
28207,0.9007672074437502
20663,0.9007274360994344
12903,0.9007054859157468
14434,0.9006928447087954
20040,0.9006401550794542
19744,0.9006101417314504
26309,0.9004483318686631
16894,0.9004357816161946
18702,0.9004045410705795
22232,0.9003787380498866
17677,0.9003662050153652
11925,0.9002603032632581
16973,0.9002310303255151
27859,0.900219097606245
20291,0.9001217011351154
23747,0.9000627496731818
20541,0.9000173595218045
25034,0.9000050081702553
11058,0.8999973471335984
15117,0.8999585041921956
22719,0.899950984092926
28870,0.8999415091528152
19793,0.8999401627202633
22400,0.8999312254052186
23314,0.899892506059042
15994,0.8998715096129509
13455,0.8998440150712214
21024,0.8998328990746903
19959,0.8998190624420148
22117,0.8997729077251784
26939,0.8997545615052114
17024,0.8997503146081096
11678,0.8997183557696972
25485,0.8997060096407878
29277,0.899676101424799
25412,0.8996154012283508
22404,0.8995978714110895
16232,0.899522605140798
11894,0.8994891436180797
14329,0.8994850266588711
11081,0.8993003319087959
20093,0.8992955329206821
20529,0.8992675527174024
29065,0.8992654576678234
18284,0.8992211908349877
11547,0.8992145656698046
12146,0.8991713091075065
19310,0.8991496727053185
20480,0.8989881049458741
18491,0.8988592264029642
12902,0.8988204719415459
12615,0.8987927117755561
25725,0.8987917695418816
25307,0.898775036290069
14417,0.8987579957293822
15640,0.8987430870089269
28490,0.8987034577631297
28403,0.8986726661558363
12785,0.898599372867437
17561,0.8985495868525152
20047,0.8985192709687676
17144,0.8984782442612286
28844,0.8984559554429413
25992,0.8984282618797023
20005,0.898424812419113
20463,0.898378236917755
14413,0.8982515493685712
19620,0.8982324547242337
13414,0.8981798580266809
16340,0.8981731763819298
19691,0.8980403730839469
25413,0.8980192627534047
14433,0.8979892812873609
19360,0.8979830257012382
17772,0.8979642110010783
28446,0.8979215337862897
13862,0.8978772673240787
29389,0.8978751456294969
24206,0.8978338620977859
22392,0.8978114347333928
24959,0.8977582365091304
12163,0.8976986045898392
22329,0.8976694308840659
16728,0.8975976883044609
12930,0.8975727161571602
15551,0.8975458729864637
27809,0.8975024053155799
17384,0.8974885936945076
26308,0.8974334348733147
16668,0.8974130774772962
26329,0.8973754886124903
19414,0.8973473597953233
23098,0.8972879925641085
16412,0.8972834123401016
22372,0.8972399885766331
11615,0.8972375486551554
19400,0.8971874374760983
29044,0.8971790773347152
17361,0.8971529384330746
21589,0.8971497894516407
14418,0.8971493419142677
19500,0.8970593165468895
20026,0.8969271723914738
22170,0.8969251107805453
20436,0.8969165273821407
14735,0.8968997081838814
17051,0.8968659411712562
22328,0.8968291242368694
12634,0.8967925355338616
27798,0.8967690744845446
24834,0.8967585160634369
23325,0.8966869762435951
18795,0.896665320366291
20451,0.896638604366478
18303,0.896591526562806
28206,0.89657675566561
14599,0.896556457001741
11578,0.8964996674572187
17023,0.8964818862953992
22343,0.8964757407677963
11324,0.8964745234724834
28499,0.8964616848839914
25204,0.8964172274916907
18923,0.8964170905384647
24044,0.8964024568113454
18489,0.8963936299856388
26937,0.8963875312772298
25840,0.8963376239847007
16879,0.8963354857408342
21048,0.8962603859872627
26975,0.8961863397652137
11003,0.8961788521079228
25172,0.8961774313579063
19123,0.8961736835076569
20192,0.8961404572509747
17262,0.8961251387416385
17022,0.8960796126061762
11797,0.8960726587604035
17741,0.8960618554148135
20326,0.8960420711713849
14614,0.8959752747001756
25681,0.8959609905963912
11665,0.8959263422921498
17079,0.8959013195222797
25436,0.8958950468041551
11136,0.8958916770788516
11830,0.8958714818158691
17159,0.8958556817966224
29480,0.8958538506754248
12142,0.8958072436711176
18217,0.8957968340835025
17149,0.8957933616435817
23322,0.8957570466162795
22308,0.8957317769969612
24158,0.8957306927197605
26379,0.8957051504725002
17080,0.8956993402493062
16937,0.8956340882913548
19343,0.8956145293738036
12807,0.8956029300989558
27792,0.8955969388749444
26767,0.8955708630580553
15890,0.8955477409987559
18260,0.8955223858271781
13101,0.895520261048565
18207,0.8954314337825989
12645,0.895429872268671
16354,0.8954132148060845
14291,0.895361374579781
12856,0.8953480854393489
25979,0.8953151907396095
24802,0.8953031066787842
16504,0.8952714036952933
24343,0.8952455477491602
15685,0.8952437536467651
14242,0.8951958638666833
17358,0.8950465162457509
11335,0.8949579514056336
20045,0.8948780962343879
14438,0.8948435968568339
20838,0.8948248284812896
20239,0.8948046443415492
24110,0.8947510883678726
23321,0.8947064807571353
20190,0.894697893969122
22572,0.8946613729646682
11750,0.894634221206141
20281,0.894600093347994
20111,0.8945373453114074
22486,0.8944881141864348
17831,0.8944026511382389
28549,0.8943746909781259
28840,0.8943193542965636
25574,0.8943168698501208
14946,0.8942557259841407
22718,0.8942041283786055
28415,0.8941312645216827
13100,0.8940806886713621
11022,0.894047228880685
17127,0.8940418470670061
16500,0.894021725158717
28397,0.8939933621409084
22543,0.8939255081158801
26956,0.8938875107079848
14406,0.8938491271781295
19095,0.8937636532175472
23731,0.8936906589216287
22986,0.8936546324787733
19999,0.8936421245192611
16406,0.8936419643128201
20387,0.8936345856559356
11618,0.8936095932763487
20031,0.8935839183771809
15893,0.8935269010115254
22334,0.8935262812251145
24051,0.8934987419142669
16388,0.8934194891880465
22591,0.8933887716906196
20831,0.8933580790739619
20310,0.8933066542406862
14944,0.8932901851765678
22500,0.8932871733381136
22082,0.8932790920217062
24034,0.8932786518117231
14848,0.8932252589897632
11825,0.893216953734167
22620,0.8932104208256161
24190,0.893121392757539
27819,0.8931167179867908
27791,0.8930866849586349
25198,0.8930852185425648
27770,0.8930339785652104
12246,0.8929652964280824
26075,0.892949700674973
24718,0.8929422847828048
20227,0.8928924161610324
17443,0.8928875704448184
26950,0.8928802417593513
17261,0.892879123603627
24870,0.8928393015712033
22606,0.8927937863770747
13905,0.8926573839667817
16338,0.8925969696970095
26214,0.8925272475679684
20030,0.8924298535964132
20886,0.892408250990419
22479,0.8924064437111673
13615,0.8924000029390002
14297,0.8923970889901566
16984,0.8923274271760512
12151,0.8923160488017536
21013,0.8923127118517702
17020,0.8923010744861823
12335,0.8922639430640219
22780,0.8922413736965696
20029,0.892181002620256
21105,0.8921515477067857
28376,0.8921428267114433
19768,0.8921265599744057
16375,0.8920897275621698
25379,0.892082971289509
17982,0.892028054751734
13208,0.8919747831419244
24804,0.8919394679099797
25736,0.8919215367623586
13340,0.8918704833244426
16834,0.891832604909707
28841,0.8918196894815619
23311,0.891780139399051
16898,0.8917750511794487
21056,0.8917669151388058
18249,0.8917178359787836
20673,0.8916916575779869
28489,0.8916847651224521
25432,0.8916682460240273
13686,0.891655480904839
23097,0.8916328126515395
22306,0.891631804619641
26040,0.8916009716366969
15902,0.8915761896281686
25150,0.891548178244995
26056,0.8914722081638875
14052,0.8914663533687266
24784,0.8914481508046028
28709,0.8914228577541718
21380,0.891419611900596
26690,0.8914038288088466
19545,0.8913410721687829
26743,0.8912848895376312
24523,0.8912821645639625
23511,0.8912719425992723
19599,0.891271346670461
17882,0.8912613915960522
17118,0.8912605961335421
